"orig.ident","mol.sub","markers","site","tumor"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
"JIMT1","TNBCA","ERneg_HER2pos","Invasive Breast Carcinoma","Metastatic"
